match_id,team_name,opponent,goals_for,goals_against,result,points,cohesion_total,cohesion_connectivity,cohesion_chemistry,cohesion_balance,cohesion_progression,n_players,n_connections,density,max_betweenness,top_betweenness_player,pre_shot_passes,total_passes
122898,Bayer 04 Leverkusen,1. FC Köln,3,0,win,3,0.5344747505316825,0.31457380866245793,1.0,0.5590572033898304,0.2642679900744416,16,124,0.5166666666666667,0.3682539682539682,Exequiel Palacios,25,790
122899,FC Bayern München,SC Freiburg,3,0,win,3,0.546688465910145,0.2934294994468633,1.0,0.54325,0.3500743641937165,16,122,0.5083333333333333,0.2793982208267923,Jamal Musiala,31,840
122899,SC Freiburg,FC Bayern München,0,3,loss,0,0.5326311181520357,0.3579981412033064,0.9722222222222222,0.6912698412698413,0.10903426791277258,15,107,0.5095238095238095,0.16650062391820633,Noah Atubolu,4,372
122900,1. FC Heidenheim 1846,Eintracht Frankfurt,0,2,loss,0,0.4746758775649713,0.2920160001217018,0.8737244897959184,0.5687181122448979,0.1642449080973671,16,122,0.5083333333333333,0.15227891156462586,Omar Traoré,9,556
122900,Eintracht Frankfurt,1. FC Heidenheim 1846,2,0,win,3,0.5329393127806572,0.2791026320610735,1.0,0.5881529850746269,0.26450163398692816,16,102,0.425,0.16746031746031748,Philipp Max,17,558
122901,Borussia Dortmund,SV Werder Bremen,1,0,win,3,0.5823042134452403,0.3427828527822372,1.0,0.6356877323420074,0.35074626865671643,16,134,0.5583333333333333,0.1773809523809524,Julian Brandt,29,633
122901,SV Werder Bremen,Borussia Dortmund,0,1,loss,0,0.5227504609944639,0.3042256568972416,1.0,0.6370998116760829,0.14967637540453074,15,103,0.49047619047619045,0.23443223443223443,Mitchell Weiser,6,486
122902,VfB Stuttgart,1. FC Union Berlin,3,0,win,3,0.5729179968757279,0.34714861245946343,1.0,0.61875,0.32577337504344805,16,137,0.5708333333333333,0.16825396825396824,Silas,16,641
122902,1. FC Union Berlin,VfB Stuttgart,0,3,loss,0,0.45058426621681247,0.3216557480714856,0.7142857142857142,0.640387537993921,0.12600806451612903,16,124,0.5166666666666667,0.14975056689342403,Alex Král,7,489
122903,VfL Bochum,SC Freiburg,1,2,loss,0,0.5118221898046547,0.2756063034647815,0.9456928838951311,0.5866104868913857,0.23937908496732024,16,102,0.425,0.21888888888888888,Christopher Antwi-Adjei,15,408
122903,SC Freiburg,VfL Bochum,2,1,win,3,0.5069082931646901,0.2836519198478675,1.0,0.5741707616707616,0.16981049114013105,16,114,0.475,0.20934240362811793,Nicolas Höfler,12,537
122904,Bayer 04 Leverkusen,VfL Wolfsburg,2,1,win,3,0.5981290933898769,0.390494270086104,1.0,0.6848895982974195,0.31713250517598346,14,115,0.6318681318681318,0.44809218559218555,Florian Wirtz,22,646
122904,VfL Wolfsburg,Bayer 04 Leverkusen,1,2,loss,0,0.5882581243036771,0.30974786095583295,1.0,0.6269581056466302,0.41632653061224495,15,105,0.5,0.3358320251177394,Jonas Wind,18,480
122905,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,3,loss,0,0.5185131101990087,0.3900740773204163,0.7128309572301426,0.708121181262729,0.26302622498274675,16,138,0.575,0.15080215419501136,Robert Skov,18,634
122905,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,1,win,3,0.5960163190706675,0.3524574492438086,1.0,0.653015873015873,0.3785919540229885,15,116,0.5523809523809524,0.18920722135007853,Robin Koch,18,540
122906,RasenBallsport Leipzig,SV Darmstadt 98,3,1,win,3,0.5331839243459164,0.2632912529392213,1.0,0.6997222222222222,0.16972222222222222,16,100,0.4166666666666667,0.27992063492063496,Mohamed Simakan,9,358
122906,SV Darmstadt 98,RasenBallsport Leipzig,1,3,loss,0,0.5259726750526525,0.30680356748517934,0.9270516717325228,0.6378926038500506,0.23214285714285715,15,105,0.5,0.20832025117739403,Marvin Mehlem,18,462
122907,FC Bayern München,1. FSV Mainz 05,3,1,win,3,0.5731493610334959,0.3169011681411332,1.0,0.5846607669616519,0.3910355090311987,15,116,0.5523809523809524,0.15865166579452294,Harry Kane,20,676
122907,1. FSV Mainz 05,FC Bayern München,1,3,loss,0,0.6170643530098392,0.3640709767814928,1.0,0.7321153846153846,0.37207105064247925,16,126,0.525,0.15077097505668935,Brajan Gruda,21,426
122908,1. FC Köln,Borussia Mönchengladbach,3,1,win,3,0.5607509543715326,0.35926624084532777,1.0,0.6440143369175627,0.23972323972323972,15,117,0.5571428571428572,0.2026862026862027,Luca Waldschmidt,21,595
122908,Borussia Mönchengladbach,1. FC Köln,1,3,loss,0,0.3348353663696032,0.2497261932163787,0.40145985401459855,0.5989963503649636,0.08915906788247213,16,94,0.39166666666666666,0.28706349206349213,Joe Scally,5,412
122909,1. FC Heidenheim 1846,FC Augsburg,2,5,loss,0,0.5237143244960107,0.3254352549732904,1.0,0.6229166666666667,0.14650537634408603,16,124,0.5166666666666667,0.21341269841269842,Eren Dinkçi,11,622
122909,FC Augsburg,1. FC Heidenheim 1846,5,2,win,3,0.5438263448265425,0.3421416846737355,0.7866043613707164,0.655036344755971,0.39152298850574707,15,116,0.5523809523809524,0.1665685504971219,Elvis Rexhbecaj,16,449
122910,FC Bayern München,SV Darmstadt 98,8,0,win,3,0.6510452680140302,0.3453504604816069,1.0,0.6334595959595959,0.6253710156149181,16,123,0.5125,0.23015873015873015,Manuel Neuer,41,535
122910,SV Darmstadt 98,FC Bayern München,0,8,loss,0,0.4962551284586124,0.3511140646405988,0.68,0.7055,0.2484064491938508,16,127,0.5291666666666667,0.1757142857142857,Christoph Klarer,11,467
122911,1. FC Köln,RasenBallsport Leipzig,0,6,loss,0,0.5010603305774,0.274243972683442,1.0,0.5924568965517241,0.13754045307443363,16,103,0.42916666666666664,0.24369581165799653,Rasmus Carstensen,5,402
122911,RasenBallsport Leipzig,1. FC Köln,6,0,win,3,0.5920459941728822,0.3092593349749386,0.9827898550724639,0.6185461956521738,0.4575885909919524,16,126,0.525,0.15492063492063493,Christoph Baumgartner,30,638
122912,Bayer 04 Leverkusen,SC Freiburg,2,1,win,3,0.5445386994525433,0.3120834681840401,1.0,0.536897880539499,0.3291734490866341,15,97,0.46190476190476193,0.18315018315018317,Odilon Kossounou,25,789
122912,SC Freiburg,Bayer 04 Leverkusen,1,2,loss,0,0.5474488293986365,0.3090882468874751,1.0,0.685,0.19570707070707072,15,99,0.4714285714285714,0.36509680795395083,Lucas Höler,8,363
122913,Borussia Dortmund,Eintracht Frankfurt,3,3,draw,1,0.5159455568953493,0.28245108202675556,1.0,0.5561399217221135,0.22519122383252818,16,120,0.5,0.166984126984127,Salih Özcan,14,626
122913,Eintracht Frankfurt,Borussia Dortmund,3,3,draw,1,0.5666986284596603,0.3496589487864096,1.0,0.7230769230769231,0.19405864197530862,15,108,0.5142857142857142,0.20064756671899533,Kevin Trapp,13,423
122914,Borussia Mönchengladbach,1. FC Heidenheim 1846,1,1,draw,1,0.5381045454555795,0.29276927938601693,1.0,0.6089426877470356,0.2507062146892655,16,118,0.49166666666666664,0.3391156462585034,Jordan,12,639
122914,1. FC Heidenheim 1846,Borussia Mönchengladbach,1,1,draw,1,0.5116549897645886,0.33479296231664557,0.8616780045351474,0.6340702947845804,0.216078697421981,16,134,0.5583333333333333,0.15755668934240363,Kevin Müller,15,568
122915,1. FC Union Berlin,SV Werder Bremen,0,1,loss,0,0.4934632739681997,0.3295302694478134,0.8468834688346883,0.6498983739837398,0.14754098360655737,16,122,0.5083333333333333,0.23895691609977326,Frederik Rönnow,12,508
122915,SV Werder Bremen,1. FC Union Berlin,1,0,win,3,0.540114658703672,0.36170668530516303,0.9746588693957114,0.615464587394412,0.20862849271940181,15,121,0.5761904761904761,0.15604395604395604,Senne Lynen,15,635
122916,VfL Bochum,1. FSV Mainz 05,2,1,win,3,0.536386314768831,0.2929648285828739,1.0,0.6133828996282528,0.23919753086419754,16,108,0.45,0.12849206349206346,Cristian Gamboa,11,452
122916,1. FSV Mainz 05,VfL Bochum,1,2,loss,0,0.517885384564511,0.30523140894053474,0.7933579335793357,0.691420664206642,0.28153153153153154,16,111,0.4625,0.17590702947845807,Maxim Leitsch,10,443
122917,FC Augsburg,VfL Wolfsburg,2,2,draw,1,0.5415563970957725,0.33113571910204476,0.8731617647058822,0.6637254901960784,0.29820261437908496,15,102,0.4857142857142857,0.22930402930402932,Elvis Rexhbecaj,14,415
122917,VfL Wolfsburg,FC Augsburg,2,2,draw,1,0.5360161678413891,0.31339683419557324,1.0,0.6303648068669527,0.20030303030303026,16,125,0.5208333333333334,0.1790589569160998,Yannick Gerhardt,13,607
122918,TSG 1899 Hoffenheim,VfB Stuttgart,3,2,win,3,0.4676865771984903,0.36614846315780525,0.6174698795180723,0.7185886402753873,0.16853932584269662,14,89,0.489010989010989,0.2316239316239316,Anton Stach,4,292
122918,VfB Stuttgart,TSG 1899 Hoffenheim,2,3,loss,0,0.5787279200246354,0.34713532426555216,1.0,0.6020234493192134,0.3657529065137761,16,138,0.575,0.19883597883597887,Deniz Undav,30,765
122919,FC Bayern München,Borussia Dortmund,4,0,win,3,0.6057200549813861,0.36152111380523416,1.0,0.6913005528076811,0.3700585533126294,14,112,0.6153846153846154,0.15747863247863245,Kingsley Coman,21,579
122919,Borussia Dortmund,FC Bayern München,0,4,loss,0,0.5359184289545567,0.3044039263884965,0.8863636363636364,0.6112215909090909,0.3416845621570031,16,127,0.5291666666666667,0.21722222222222223,Mats Hummels,25,542
122920,Eintracht Frankfurt,1. FC Union Berlin,3,0,win,3,0.51222160854068,0.3078055102677381,1.0,0.6316176470588235,0.10946327683615817,16,118,0.49166666666666664,0.3314399092970522,Hugo Larsson,5,568
122920,1. FC Union Berlin,Eintracht Frankfurt,0,3,loss,0,0.5021701211098069,0.320184323538319,0.932741116751269,0.5916878172588833,0.16406722689075628,16,125,0.5208333333333334,0.17390434961863535,Diogo Leite,12,535
122921,Borussia Mönchengladbach,SC Freiburg,3,3,draw,1,0.5340749496112884,0.2836314482768033,0.9375,0.6205555555555555,0.2946127946127946,15,99,0.4714285714285714,0.1867216117216117,Tomas Cvancara,11,474
122921,SC Freiburg,Borussia Mönchengladbach,3,3,draw,1,0.591276041946647,0.3458865536397284,1.0,0.5777867965367965,0.4414308176100629,14,106,0.5824175824175825,0.2379502442002442,Ritsu Doan,20,661
122922,VfL Wolfsburg,SV Werder Bremen,2,2,draw,1,0.5412610479825767,0.3615865745762855,0.9623217922606925,0.6348014256619144,0.20633439943141432,16,134,0.5583333333333333,0.2133446712018141,Tiago Tomás,22,587
122922,SV Werder Bremen,VfL Wolfsburg,2,2,draw,1,0.5674274622826895,0.3514599561055119,1.0,0.6672473867595818,0.2510025062656641,14,95,0.521978021978022,0.40373931623931625,Olivier Deman,16,473
122923,RasenBallsport Leipzig,1. FSV Mainz 05,0,2,loss,0,0.5135597911143274,0.3414545404163554,0.9433085501858736,0.5803903345724908,0.18908573928258968,16,127,0.5291666666666667,0.17343537414965987,Benjamin Sesko,10,702
122923,1. FSV Mainz 05,RasenBallsport Leipzig,2,0,win,3,0.5902341316560888,0.37354776581029514,1.0,0.7597977243994943,0.22759103641456585,14,102,0.5604395604395604,0.17623626373626375,Maxim Leitsch,11,368
122924,FC Augsburg,1. FC Köln,1,1,draw,1,0.5030393980269217,0.22752545047463565,0.9386617100371747,0.6154739776951672,0.23049645390070922,16,94,0.39166666666666666,0.3006204906204906,Fredrik Jensen,11,428
122924,1. FC Köln,FC Augsburg,1,1,draw,1,0.6005779630990282,0.31769265078086373,1.0,0.6152173913043478,0.4694018103109013,16,121,0.5041666666666667,0.21219576719576722,Jeff Chabot,29,605
122925,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,2,3,loss,0,0.4945941537457356,0.3398495116881596,0.9080459770114944,0.6157854406130268,0.11469568567026195,15,118,0.5619047619047619,0.1674908424908425,Ozan Kabak,9,547
122925,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,3,2,win,3,0.5475402577988536,0.3436332984486336,1.0,0.6235136940547763,0.22301403869200473,15,118,0.5619047619047619,0.24084249084249085,Odilon Kossounou,17,593
122926,VfB Stuttgart,1. FC Heidenheim 1846,0,2,loss,0,0.5430023631373625,0.3327892394697475,1.0,0.6154197080291971,0.22380050505050503,16,132,0.55,0.23298185941043087,Jamie Leweling,16,684
122926,1. FC Heidenheim 1846,VfB Stuttgart,2,0,win,3,0.6141036375552757,0.3496765053110149,1.0,0.739454094292804,0.36728395061728397,13,81,0.5192307692307693,0.2174242424242424,Tim Kleindienst,13,328
122927,SV Darmstadt 98,VfL Bochum,1,2,loss,0,0.570890562616799,0.34263770857354,1.0,0.6367265469061876,0.30419799498746863,15,114,0.5428571428571428,0.1752747252747253,Oscar Vilhelmsson,22,500
122927,VfL Bochum,SV Darmstadt 98,2,1,win,3,0.570045607820115,0.3280849314521755,1.0,0.6758293838862559,0.27626811594202894,15,92,0.4380952380952381,0.2524856096284668,Cristian Gamboa,8,374
122928,1. FC Heidenheim 1846,FC Bayern München,2,4,loss,0,0.6112891661286104,0.4559587590231433,1.0,0.8207581891792418,0.16843971631205673,13,94,0.6025641025641025,0.15391414141414142,Norman Theuerkauf,8,357
122928,FC Bayern München,1. FC Heidenheim 1846,4,2,win,3,0.5857287204539529,0.39824274807994986,1.0,0.6767475035663337,0.2679246301695281,15,147,0.7,0.18195970695970692,Manuel Neuer,27,835
122929,RasenBallsport Leipzig,SC Freiburg,3,1,win,3,0.5216872486102611,0.312434895474168,0.8741258741258741,0.5894886363636364,0.31069958847736623,16,135,0.5625,0.21699168556311413,Yussuf Poulsen,19,670
122929,SC Freiburg,RasenBallsport Leipzig,1,3,loss,0,0.5565368979259319,0.32488100819356724,1.0,0.6585804132973945,0.242686170212766,14,94,0.5164835164835165,0.28226495726495726,Nicolas Höfler,13,435
122930,Bayer 04 Leverkusen,1. FC Union Berlin,4,0,win,3,0.5557183373741338,0.305956547163066,1.0,0.53125,0.38566680233346906,16,117,0.4875,0.181984126984127,Alejandro Grimaldo,27,866
122930,1. FC Union Berlin,Bayer 04 Leverkusen,0,4,loss,0,0.485409180520868,0.37488198503025466,0.8139534883720931,0.7209302325581395,0.031871016122984624,16,127,0.5291666666666667,0.16785452642595497,Diogo Leite,4,411
122931,VfL Wolfsburg,Borussia Mönchengladbach,0,4,loss,0,0.5395892835158279,0.3493914009363797,0.965553235908142,0.6502435629784273,0.19316893424036283,15,126,0.6,0.25641025641025644,Lovro Majer,18,577
122931,Borussia Mönchengladbach,VfL Wolfsburg,4,0,win,3,0.5196290630372797,0.2950374010358282,0.9038901601830663,0.5949656750572083,0.28462301587301586,16,120,0.5,0.32162131519274384,Julian Weigl,19,546
122932,SV Werder Bremen,Eintracht Frankfurt,2,2,draw,1,0.5627470914751513,0.3573224434135188,1.0,0.6608304927176945,0.2328354297693921,14,106,0.5824175824175825,0.26089743589743586,Romano Schmid,12,572
122932,Eintracht Frankfurt,SV Werder Bremen,2,2,draw,1,0.5382356373941051,0.3632155656631745,0.840122199592668,0.6989816700610998,0.25062311425947786,15,121,0.5761904761904761,0.27390109890109887,Ansgar Knauff,24,581
122933,1. FC Köln,VfL Bochum,1,1,draw,1,0.6107027020642147,0.3434721839182347,1.0,0.7130952380952381,0.3862433862433862,15,105,0.5,0.2080019187162044,Florian Kainz,13,455
122933,VfL Bochum,1. FC Köln,1,1,draw,1,0.6262679986920923,0.34096486124634173,1.0,0.6566119691119692,0.507495164410058,14,94,0.5164835164835165,0.13518009768009767,Philipp Hofmann,22,463
122934,TSG 1899 Hoffenheim,FC Augsburg,1,1,draw,1,0.5371255969661521,0.4044995819056705,0.8250497017892644,0.7097415506958251,0.20921155347384854,14,122,0.6703296703296703,0.20375457875457875,Wout Weghorst,16,635
122934,FC Augsburg,TSG 1899 Hoffenheim,1,1,draw,1,0.6160872082241184,0.3263434321483547,1.0,0.6853354978354979,0.4526699029126213,16,103,0.42916666666666664,0.3119853294853295,Iago,16,358
122935,Borussia Dortmund,VfB Stuttgart,1,2,loss,0,0.5151838103595486,0.36530951680051316,0.9646739130434783,0.6474184782608696,0.08333333333333331,16,140,0.5833333333333334,0.14202758881330307,Julian Brandt,4,508
122935,VfB Stuttgart,Borussia Dortmund,2,1,win,3,0.5607127888603645,0.33470943699683847,1.0,0.612094709897611,0.29604700854700855,16,130,0.5416666666666666,0.26374716553287986,Serhou Guirassy,21,689
122936,1. FSV Mainz 05,SV Darmstadt 98,0,0,draw,1,0.5833844767889862,0.4008092723501681,1.0,0.7110160965794768,0.2217125382262997,14,109,0.5989010989010989,0.13504273504273503,Maxim Leitsch,10,440
122936,SV Darmstadt 98,1. FSV Mainz 05,0,0,draw,1,0.5187306267225505,0.3184124373902113,0.9338061465721039,0.6092536305302263,0.2134502923976608,14,95,0.521978021978022,0.26506410256410257,Luca Pfeiffer,14,567
122937,Borussia Mönchengladbach,Borussia Dortmund,2,4,loss,0,0.46084532648454546,0.33749841814040027,0.6796690307328606,0.6409574468085106,0.18525641025641026,16,130,0.5416666666666666,0.1766213151927438,Tomas Cvancara,13,540
122937,Borussia Dortmund,Borussia Mönchengladbach,4,2,win,3,0.5690777655423322,0.3104516129765467,1.0,0.5544159544159544,0.4114434947768281,15,117,0.5571428571428572,0.19716117216117213,Julian Ryerson,22,561
122938,FC Augsburg,1. FC Union Berlin,1,1,draw,1,0.5308867662417204,0.2880206281429797,1.0,0.6252460629921259,0.2102803738317757,16,107,0.44583333333333336,0.23799508692365834,Ermedin Demirovic,6,398
122938,1. FC Union Berlin,FC Augsburg,1,1,draw,1,0.5172159102014792,0.33745067392783357,0.7610993657505285,0.6388742071881607,0.3314393939393939,16,132,0.55,0.18046485260770975,Robin Gosens,16,611
122939,SV Darmstadt 98,SC Freiburg,1,1,draw,1,0.5786156263776073,0.28841154414687126,1.0,0.6766809728183119,0.34936998854524626,15,97,0.46190476190476193,0.2913265306122449,Matthias Bader,12,361
122939,SC Freiburg,SV Darmstadt 98,1,1,draw,1,0.559503215318849,0.3420818845517889,1.0,0.5962851679868888,0.29964580873671787,14,110,0.6043956043956044,0.26944444444444443,Kiliann Sildillia,22,645
122940,Eintracht Frankfurt,VfB Stuttgart,0,2,loss,0,0.5475827953288542,0.37584137894797165,1.0,0.6483685220729367,0.16612128029450862,15,127,0.6047619047619047,0.28178963893249603,Farès Chaïbi,15,641
122940,VfB Stuttgart,Eintracht Frankfurt,2,0,win,3,0.585818825788703,0.3722058954534599,1.0,0.6700148809523809,0.3010545267489712,14,108,0.5934065934065934,0.20673076923076922,Serhou Guirassy,14,493
122941,RasenBallsport Leipzig,VfL Wolfsburg,1,2,loss,0,0.5932630093269987,0.3968797083814287,1.0,0.6501210653753027,0.32605126355126357,14,117,0.6428571428571429,0.22314814814814818,Mohamed Simakan,23,648
122941,VfL Wolfsburg,RasenBallsport Leipzig,2,1,win,3,0.5454841047594544,0.25740211029298266,1.0,0.6192084942084942,0.3053258145363409,16,95,0.3958333333333333,0.27761904761904765,Aster Vranckx,13,383
122942,FC Bayern München,1. FC Köln,1,0,win,3,0.643377551133019,0.5085781311546463,1.0,0.7447943118334179,0.3201377615440116,11,96,0.8727272727272727,0.39,Harry Kane,25,814
122942,1. FC Köln,FC Bayern München,0,1,loss,0,0.4447077783012768,0.2646962687205945,0.7423208191126279,0.6149744027303754,0.15683962264150944,16,106,0.44166666666666665,0.153781179138322,Rasmus Carstensen,8,410
122943,1. FSV Mainz 05,TSG 1899 Hoffenheim,1,1,draw,1,0.6064501998359884,0.45905151670100575,1.0,0.7584530853761623,0.20829619726678555,13,102,0.6538461538461539,0.1575937950937951,Marco Richter,19,500
122943,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1,draw,1,0.5055454167297215,0.33110133521355434,0.673076923076923,0.6802884615384616,0.33771494708994704,16,144,0.6,0.12142857142857143,Florian Grillitsch,15,558
122944,SV Werder Bremen,Bayer 04 Leverkusen,0,2,loss,0,0.4971825348363716,0.3418259929545699,0.9428223844282237,0.6476581508515815,0.05642361111111111,16,128,0.5333333333333333,0.13992441421012852,Milos Veljkovic,5,548
122944,Bayer 04 Leverkusen,SV Werder Bremen,2,0,win,3,0.5570648148167932,0.3313531155724088,1.0,0.5604014598540146,0.3365046838407494,16,122,0.5083333333333333,0.37515873015873014,Nathan Tella,19,806
122945,1. FC Heidenheim 1846,VfL Bochum,0,0,draw,1,0.55589740995542,0.3304636004163153,1.0,0.6792338709677419,0.21389216843762296,16,121,0.5041666666666667,0.1922392290249433,Lennard Maloney,12,483
122945,VfL Bochum,1. FC Heidenheim 1846,0,0,draw,1,0.5499620446338418,0.3908375850420151,1.0,0.6696407041234628,0.13936988936988937,13,99,0.6346153846153846,0.2651064213564214,Philipp Hofmann,9,482
122946,1. FC Union Berlin,FC Bayern München,0,1,loss,0,0.40701759658777775,0.27893750346822793,0.5405405405405406,0.665259009009009,0.1433333333333333,16,100,0.4166666666666667,0.16342403628117919,Kevin Vogt,6,340
122946,FC Bayern München,1. FC Union Berlin,1,0,win,3,0.5275631844786035,0.36646707419390717,1.0,0.598223468910706,0.14556219480980084,15,129,0.6142857142857143,0.16362724577010293,Aleksandar Pavlovic,28,818
122947,1. FC Heidenheim 1846,RasenBallsport Leipzig,1,2,loss,0,0.5516519680251275,0.2844858789733624,1.0,0.6887886597938144,0.23333333333333334,16,90,0.375,0.24293650793650795,Jonas Föhrenbach,8,342
122947,RasenBallsport Leipzig,1. FC Heidenheim 1846,2,1,win,3,0.5560981794236761,0.3495720048314709,1.0,0.6015174506828528,0.2733032621803808,15,118,0.5619047619047619,0.22655677655677658,Janis Blaswich,34,774
122948,Borussia Dortmund,Bayer 04 Leverkusen,1,1,draw,1,0.6010058784148634,0.3780268932317339,1.0,0.7339214570290267,0.29207516339869277,14,102,0.5604395604395604,0.16791819291819293,Mats Hummels,8,372
122948,Bayer 04 Leverkusen,Borussia Dortmund,1,1,draw,1,0.5715587280039078,0.42583751124413605,1.0,0.6376885058927892,0.2227088948787062,13,106,0.6794871794871795,0.36190476190476184,Jonathan Tah,23,737
122949,1. FSV Mainz 05,SC Freiburg,0,1,loss,0,0.5209519115653138,0.28165393773570213,1.0,0.5713882618510158,0.23076544667453758,16,121,0.5041666666666667,0.27832722832722834,Jonathan Burkardt,19,617
122949,SC Freiburg,1. FSV Mainz 05,1,0,win,3,0.6195268107942349,0.3662289179398358,0.9255725190839694,0.7923664122137405,0.393939393939394,15,110,0.5238095238095238,0.20804552590266878,Maximilian Eggestein,17,420
122950,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,2,loss,0,0.44894424734680305,0.2987958200629904,0.632118451025057,0.6039293849658314,0.26093333333333335,16,125,0.5208333333333334,0.12962585034013605,Marius Bülter,19,539
122950,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2,1,win,3,0.4400253876872551,0.25722634514140275,0.8103015075376885,0.5874685929648241,0.10510510510510511,16,111,0.4625,0.2058730158730159,Christoph Kramer,7,523
122951,VfL Bochum,VfL Wolfsburg,3,1,win,3,0.6012835536026453,0.2786483687873519,1.0,0.6260813148788927,0.5004045307443366,16,103,0.42916666666666664,0.27056689342403634,Bernardo,27,410
122951,VfL Wolfsburg,VfL Bochum,1,3,loss,0,0.6107504959380896,0.37876467409761866,0.9985835694050992,0.7554296506137865,0.31022408963585435,15,119,0.5666666666666667,0.2184981684981685,Yannick Gerhardt,16,508
122952,FC Augsburg,Eintracht Frankfurt,2,0,win,3,0.5037769093856731,0.2939441906141054,1.0,0.6231242312423124,0.09803921568627451,15,102,0.4857142857142857,0.2615689865689866,Iago,6,409
122952,Eintracht Frankfurt,FC Augsburg,0,2,loss,0,0.501870886472634,0.33833086670291906,0.7835144927536232,0.6392663043478262,0.24637188208616778,16,140,0.5833333333333334,0.16284632034632035,Kristijan Jakic,15,694
122953,SV Werder Bremen,VfB Stuttgart,0,2,loss,0,0.49966240872610457,0.31926020445154596,0.7703081232492998,0.6367296918767507,0.27235161532682195,16,121,0.5041666666666667,0.15706349206349207,Romano Schmid,13,467
122953,VfB Stuttgart,SV Werder Bremen,2,0,win,3,0.574825172283935,0.3705080003430513,1.0,0.6626190476190477,0.2661736411736411,15,126,0.6,0.17765567765567764,Deniz Undav,25,646
122954,SV Darmstadt 98,1. FC Köln,0,1,loss,0,0.5237298477777117,0.2827833888105712,1.0,0.5602893890675241,0.25184661323275187,16,101,0.42083333333333334,0.2741836734693878,Mathias Honsak,10,447
122954,1. FC Köln,SV Darmstadt 98,1,0,win,3,0.5578260860208913,0.31494844826711227,1.0,0.6282981530343008,0.28805774278215224,16,127,0.5291666666666667,0.15369614512471655,Luca Waldschmidt,10,501
122955,Borussia Dortmund,RasenBallsport Leipzig,2,2,draw,1,0.5450145059420884,0.3667927667650106,1.0,0.6396053558844257,0.1736599011189175,15,122,0.580952380952381,0.21062271062271062,Mats Hummels,18,599
122955,RasenBallsport Leipzig,Borussia Dortmund,2,2,draw,1,0.6263887421344343,0.33845185106697234,1.0,0.6473214285714286,0.5197816888993361,14,102,0.5604395604395604,0.29348290598290605,David Raum,28,529
122956,1. FC Union Berlin,Borussia Mönchengladbach,3,1,win,3,0.5629337260242208,0.3124180058667855,1.0,0.6813008130081301,0.25801608522196756,15,102,0.4857142857142857,0.21432496075353225,Rani Khedira,15,415
122956,Borussia Mönchengladbach,1. FC Union Berlin,1,3,loss,0,0.43972983072696636,0.32848386066353585,0.6611570247933884,0.6758780991735538,0.09340033827738745,16,122,0.5083333333333333,0.22597505668934245,Alassane Pléa,13,634
122957,FC Bayern München,Eintracht Frankfurt,1,5,loss,0,0.5686670827010083,0.30476222768722006,1.0,0.6170105177993528,0.35289558531746035,16,128,0.5333333333333333,0.28604308390022676,Manuel Neuer,24,729
122957,Eintracht Frankfurt,FC Bayern München,5,1,win,3,0.561195811537831,0.32469953800539714,1.0,0.6737068965517241,0.24637681159420288,16,115,0.4791666666666667,0.14564625850340135,Mario Götze,10,410
122958,VfL Wolfsburg,SC Freiburg,0,1,loss,0,0.5420125577730603,0.3365867663960183,1.0,0.5961904761904762,0.23527298850574718,15,116,0.5523809523809524,0.18902407116692832,Jonas Wind,15,611
122958,SC Freiburg,VfL Wolfsburg,1,0,win,3,0.542999186164039,0.36836304800535813,1.0,0.6890503633174643,0.11458333333333334,13,96,0.6153846153846154,0.19734848484848483,Nicolas Höfler,5,437
122959,1. FC Köln,1. FSV Mainz 05,0,0,draw,1,0.44605171475853816,0.33366176920334856,0.6689342403628118,0.655328798185941,0.12628205128205128,16,130,0.5416666666666666,0.22912698412698415,Jan Thielmann,6,584
122959,1. FSV Mainz 05,1. FC Köln,0,0,draw,1,0.5706146616998538,0.32118810318373875,1.0,0.612937210282343,0.3483333333333334,14,100,0.5494505494505495,0.22266483516483518,Leandro Barreiro,14,470
122960,VfL Bochum,TSG 1899 Hoffenheim,1,2,loss,0,0.6027071373400126,0.35291929746168466,1.0,0.677185960591133,0.3807232913072329,16,137,0.5708333333333333,0.14736961451247169,Kevin Stöger,21,550
122960,TSG 1899 Hoffenheim,VfL Bochum,2,1,win,3,0.5696628183050335,0.2692600002419046,0.8605072463768115,0.6213768115942029,0.527507215007215,16,102,0.425,0.20521541950113384,John Brooks,24,405
122961,FC Augsburg,SV Werder Bremen,0,2,loss,0,0.5472258711523764,0.33343397002739555,1.0,0.6498397435897436,0.20562977099236643,16,131,0.5458333333333333,0.1411904761904762,Felix Uduokhai,10,520
122961,SV Werder Bremen,FC Augsburg,2,0,win,3,0.5498632431742925,0.36534227092576443,1.0,0.6605744125326372,0.1735362892387686,15,121,0.5761904761904761,0.25762808619951477,Senne Lynen,18,511
122962,VfB Stuttgart,Bayer 04 Leverkusen,1,1,draw,1,0.5732817696020521,0.32773252348273374,1.0,0.5932223264540337,0.37217222847144116,16,127,0.5291666666666667,0.24468253968253967,Silas,29,638
